1;0;-5.1096458946222025;0.7474622367492404
2;0;-5.075935294950156;0.7468507879283468
3;0;-5.040985679529739;0.7462765948106276
4;0;-5.004826238371167;0.7457379006103332
5;0;-4.967488807249815;0.7452320397206145
6;0;-4.929008231506587;0.7447551261130452
7;0;-4.889422807322638;0.7443016481310001
8;0;-4.848774819708336;0.7438639365326337
9;0;-4.807111201710531;0.7434314298223219
10;0;-4.764484346053138;0.7429897250853713
11;0;-4.720953108893827;0.7425194364712011
12;0;-4.676584055868069;0.7419947130606459
13;0;-4.631453013179666;0.7413813470772573
14;0;-4.585647000772319;0.7406343839239555
15;0;-4.539266639087507;0.7396949614073786
16;0;-4.492429131904787;0.7384857556573834
17;0;-4.445271927462692;0.7369050940174338
18;0;-4.397957133383114;0.7348239535053394
19;0;-4.350676681003503;0.7320921976692167
20;0;-4.303658058291136;0.728555275230676
21;0;-4.257170097894217;0.7240838213085443
22;0;-4.211527759366805;0.7186253309583209
23;0;-4.167094083200697;0.7122879315566271
24;0;-4.124276704695485;0.7054594633497944
25;0;-4.083516030722389;0.6989525229360818
26;0;-4.045263288480908;0.6941796596039231
27;0;-4.009949857552434;0.6938361212151511
28;0;-3.9779539213535013;0.6992509558500397
29;0;-3.9495736965164627;0.7087698887102223
30;0;-3.9250149849484117;0.721149044125684
31;0;-3.9043943996165056;0.7352315927677328
32;0;-3.887752660794822;0.7501265665496568
33;0;-3.875069733018605;0.7653095860893497
34;0;-3.8662761502015526;0.780575257822961
35;0;-3.8612596294115433;0.7959004869960548
36;0;-3.859869529621804;0.8113058669434171
37;0;-3.8619223950146884;0.8267736340555861
38;0;-3.867210329188912;0.8422332119915945
39;0;-3.8755118182979706;0.8575902107263661
40;0;-3.8866031788206565;0.8727651874891313
41;0;-3.900268527146725;0.8877184777427845
42;0;-3.9163067631139103;0.9024529370156741
43;0;-3.93453495560725;0.9169978170141497
44;0;-3.954788288976466;0.9313821623973897
45;0;-3.9769172262119343;0.9456070721016031
46;0;-4.000782806747075;0.9596250675893466
47;0;-4.026251105853742;0.9733324603346282
48;0;-4.053187880076902;0.9865770475065678
49;0;-4.081454299945004;0.999179076555231
50;0;-4.110904409303495;1.010959469915926
51;0;-4.141384572927177;1.0217674026012262
52;0;-4.172734762720922;1.0315003246492622
53;0;-4.204791199950296;1.0401128071289023
54;0;-4.237389702540876;1.0476144766662474
55;0;-4.270369101258076;1.0540601266668868
56;0;-4.30357423889297;1.0595361066974414
57;0;-4.336858273422971;1.0641465630696165
58;0;-4.370084199043505;1.0680018128708317
59;0;-4.403125638142631;1.071209807557725
60;0;-4.435867034043835;1.0738706791986588
61;0;-4.468203399722077;1.0760738448787346
62;0;-4.500039769740073;1.0778969779928804
63;0;-4.5312904779911465;1.0794061971986906
64;0;-4.561878354258816;1.0806569564444577
65;0;-4.591733904888572;1.0816952685285701
66;0;-4.620794520009416;1.0825590239238796
67;0;-4.649003732416032;1.0832792644909066
68;0;-4.67631054090833;1.0838813392513298
69;0;-4.70266880262535;1.0843859125648312
70;0;-4.728036693686348;1.0848098206144254
71;0;-4.752376234388276;1.0851667858668579
72;0;-4.7756528736075605;1.085468005508477
73;0;-4.797835126403874;1.0857226317992765
74;0;-4.818894258762351;1.0859381618203892
75;0;-4.838804013690612;1.0861207524451435
76;0;-4.857540373347877;1.0862754742656433
77;0;-4.875081352420152;1.0864065160585747
78;0;-4.8914068185073685;1.0865173493793685
79;0;-4.906498335817813;1.0866108611200274
80;0;-4.920339028953457;1.0866894603756252
81;0;-4.9329134640091015;1.0867551647258034
82;0;-4.944207544596203;1.0868096700238443
83;0;-4.954208420740357;1.0868544069648056
84;0;-4.962904408894952;1.0868905870440853
85;0;-4.970284921564596;1.08691923998988
86;0;-4.976340405248503;1.0869412443318416
87;0;-4.981062285598013;1.0869573524332665
88;0;-4.984442918839596;1.0869682110479284
89;0;-4.986475548648917;1.0869743782509307
90;0;-4.98715426777585;1.0869763374246806
91;0;-4.9864739838171195;1.0869745088473637
92;0;-4.98443038861698;1.0869692593244829
93;0;-4.981019930846721;1.0869609102191267
94;0;-4.976239791374703;1.086949744168551
95;0;-4.9700878610901835;1.0869360107203028
96;0;-4.962562720889391;1.086919931077415
97;0;-4.9536636235695335;1.0869017021072727
98;0;-4.943390477410601;1.0868814997401794
99;0;-4.931743831252122;1.0868594818612278
100;0;-4.9187248608975445;1.086835790780318
